id,long_name,gender,image_url,headshot_image_url,dob,dod,country_team_id
26875,Bishan Bedi,M,/db/PICTURES/CMS/36100/36194.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/327600/327683.png,1946-09-25 00:00:00,,6
1207682,Vikrant Bhadoriya,M,,,2000-11-26 00:00:00,,6
1081497,Rishab Bhagat,M,,,1997-09-22 00:00:00,,6
54235,Vrinda Bhagat,F,,,,,6
27186,Anant Bhagwat,M,,,1975-11-06 00:00:00,,6
26896,Amit Bhandari,M,/db/PICTURES/CMS/84700/84747.1.jpg,,1978-10-01 00:00:00,,6
26897,Prakash Bhandari,M,,,1935-11-27 00:00:00,,6
529436,Srikar Bharat,M,/db/PICTURES/CMS/314800/314851.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/354100/354136.png,1993-10-03 00:00:00,,6
27192,Krishnan Bhaskar Pillai,M,/db/PICTURES/CMS/83200/83294.1.jpg,,1963-02-27 00:00:00,,6
26928,Raghuram Bhat,M,,,1958-04-16 00:00:00,,6
26907,Rajat Bhatia,M,/db/PICTURES/CMS/109200/109204.jpg,,1979-10-22 00:00:00,,6
883423,Taniya Bhatia,M,/db/PICTURES/CMS/304300/304398.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/321800/321868.png,1997-11-28 00:00:00,,6
960715,Yastika Bhatia,F,/db/PICTURES/CMS/329300/329353.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/331100/331197.png,2000-11-01 00:00:00,,6
54236,Pramila Bhatt,F,,,,,6
27197,Manojit Bhatt,M,,,1966-09-06 00:00:00,,6
54237,Lopamudra Bhattacharj,F,,,,,6
27260,Arup Bhattacharya,M,,,1963-01-20 00:00:00,,6
642531,Ricky Bhui,M,/db/PICTURES/CMS/314800/314834.jpg,,1996-09-29 00:00:00,,6
325094,Bhupinder Singh,M,,,1980-12-28 00:00:00,,6
26942,Bhupinder Singh,M,,,1965-04-01 00:00:00,,6
27565,Bhupinder Singh,M,,,1970-11-19 00:00:00,,6
26946,Azhar Bilakhia,M,,,1986-05-31 00:00:00,,6
26948,Roger Binny,M,/db/PICTURES/DB/072004/053375.player.jpg,,1955-07-19 00:00:00,,6
27223,Stuart Binny,M,/db/PICTURES/CMS/304200/304260.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316514.png,1984-06-03 00:00:00,,6
442048,Ekta Bisht,M,/db/PICTURES/CMS/304400/304463.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320619.png,1986-02-08 00:00:00,,6
27280,Manvinder  Bisla,M,/db/PICTURES/CMS/146000/146009.jpg,,1984-12-27 00:00:00,,6
27209,Ranjib Biswal,M,/db/PICTURES/CMS/118500/118579.1.jpg,,1970-09-21 00:00:00,,6
26957,Rajesh Borah,M,,,1967-11-14 00:00:00,,6
26962,Chandu Borde,M,/db/PICTURES/CMS/326500/326518.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/327800/327850.png,1934-07-21 00:00:00,,6
26966,Gopal Bose,M,,,1947-05-20 00:00:00,2018-08-26 00:00:00,6
54238,Sreerupa Bose,F,,,,2017-11-30 00:00:00,6
54239,Sandra Braganza,F,,,,,6
252229,Nidhi Buley,F,/db/PICTURES/CMS/64500/64502.jpg,,1986-08-14 00:00:00,,6
625383,Jasprit Bumrah,M,/db/PICTURES/CMS/356800/356849.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319940.png,1993-12-06 00:00:00,,6
26972,Devendra Bundela,M,/db/PICTURES/CMS/147800/147843.1.jpg,,1977-02-22 00:00:00,,6
27760,Gaurav Chabra,M,,,1987-11-19 00:00:00,,6
430246,Yuzvendra Chahal,M,/db/PICTURES/CMS/312100/312155.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319955.png,1990-07-23 00:00:00,,6
447261,Deepak Chahar,M,/db/PICTURES/CMS/315000/315014.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322700/322704.png,1992-08-07 00:00:00,,6
1064812,Rahul Chahar,M,/db/PICTURES/CMS/329300/329346.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/331100/331166.png,1999-08-04 00:00:00,,6
54240,Sharmila Chakraborty,F,,,1961-03-04 00:00:00,,6
54241,Uthpala Chakraborty,F,,,,,6
27591,Bhagwath Chandrasekhar,M,/db/PICTURES/CMS/13200/13253.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322600/322603.png,1945-05-17 00:00:00,,6
27592,V.B.Chandrasekhar,M,/db/PICTURES/CMS/121200/121206.jpg,,1961-08-21 00:00:00,2019-08-15 00:00:00,6
27603,Utpal Chatterjee,M,/db/PICTURES/DB/112000/018487.jpg,,1964-07-13 00:00:00,,6
27790,Mohan Chaturvedi,M,,,1971-06-04 00:00:00,,6
290722,Ishwar Chaudhary,M,/db/PICTURES/CMS/254600/254607.1.jpg,,1988-07-10 00:00:00,,6
27619,Chetan Chauhan,M,/db/PICTURES/CMS/326500/326569.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/329800/329838.png,1947-07-21 00:00:00,2020-08-16 00:00:00,6
27622,Rajesh Chauhan,M,/db/PICTURES/CMS/256500/256541.6.jpg,,1966-12-19 00:00:00,,6
32966,Piyush Chawla,M,/db/PICTURES/CMS/304200/304219.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322272.png,1988-12-24 00:00:00,,6
53910,Anjum Chopra,F,/db/PICTURES/CMS/304500/304532.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320617.png,1977-05-20 00:00:00,,6
27639,Aakash Chopra,M,/db/PICTURES/CMS/302300/302397.jpg,,1977-09-19 00:00:00,,6
27641,Nikhil Chopra,M,/db/PICTURES/CMS/302400/302486.jpg,,1973-12-26 00:00:00,,6
500135,Prashant Chopra,M,/db/PICTURES/CMS/315100/315163.jpg,,1992-10-07 00:00:00,,6
54279,Purnima Choudhary,F,/db/PICTURES/DB/042000/011104.jpg,,1971-10-15 00:00:00,,6
27651,Deepak Chougule,M,/db/PICTURES/CMS/108000/108084.1.jpg,,1984-04-01 00:00:00,,6
27659,Nirode Chowdhury,M,,,1923-05-23 00:00:00,1979-12-14 00:00:00,6
27665,Sorabji Colah,M,,,1902-09-22 00:00:00,1950-09-11 00:00:00,6
27970,Hoshedar Contractor,M,,,1961-02-01 00:00:00,,6
27667,Nari Contractor,M,/db/PICTURES/DB/122004/057107.player.jpg,,1934-03-07 00:00:00,,6
54043,Soniya Dabir,F,/db/PICTURES/CMS/304500/304571.png,,1980-07-17 00:00:00,,6
54242,Sangita Dabir,F,,,1971-01-22 00:00:00,,6
398437,Mukul Dagar,M,/db/PICTURES/CMS/151400/151474.jpg,,1990-12-17 00:00:00,,6
942367,Mayank Dagar,M,/db/PICTURES/CMS/356800/356822.1.png,,1996-11-11 00:00:00,,6
27978,Vijay Dahiya,M,/db/PICTURES/CMS/302500/302540.jpg,,1973-05-10 00:00:00,,6
27987,Ashu Dani,M,,,1974-10-03 00:00:00,,6
27988,Bal Dani,M,,,1933-05-24 00:00:00,1999-12-19 00:00:00,6
28004,Rajesh Dani,M,,,1961-11-19 00:00:00,,6
372319,Archana Das,F,/db/PICTURES/CMS/304400/304458.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/321800/321874.png,1988-07-21 00:00:00,,6
27994,Aniket Das,M,/db/PICTURES/DB/082000/015549.jpg,,1984-05-30 00:00:00,,6
328163,Debabrata Das,M,/db/PICTURES/CMS/67200/67287.1.jpg,,1986-09-22 00:00:00,,6
227724,Krishna Das,M,/db/PICTURES/CMS/110200/110276.1.jpg,,1990-10-12 00:00:00,,6
28258,Sritam Das,M,,,1968-08-10 00:00:00,,6
28010,Shiv Sunder Das,M,/db/PICTURES/CMS/111300/111355.1.jpg,,1977-11-05 00:00:00,,6
28146,Deep Dasgupta,M,/db/PICTURES/CMS/302400/302400.jpg,,1977-06-07 00:00:00,,6
28014,Anup Dave,M,,,1981-05-02 00:00:00,,6
28017,Prayan Dave,M,,,1973-10-17 00:00:00,,6
54254,Diana David,F,/db/PICTURES/CMS/304400/304462.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/321800/321877.png,1985-03-02 00:00:00,,6
53912,Neetu David,F,/db/PICTURES/CMS/304500/304544.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320626.png,1977-09-01 00:00:00,,6
28149,Noel David,M,,,1971-02-26 00:00:00,,6
28261,Amikar Dayal,M,,,1967-01-31 00:00:00,,6
500154,Kumar Deobrat,M,,,1992-10-24 00:00:00,,6
960845,Harleen Deol,F,/db/PICTURES/CMS/329300/329348.5.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/331100/331193.png,1998-06-21 00:00:00,,6
1070195,Harvik Desai,M,/db/PICTURES/CMS/271800/271897.jpg,,1999-10-04 00:00:00,,6
54243,Minoti Desai,F,,,1968-03-15 00:00:00,,6
28045,Ramakant Desai,M,/db/PICTURES/CMS/302300/302351.jpg,,1939-06-20 00:00:00,1998-04-27 00:00:00,6
54244,Seema Desai,F,,,,,6
1123681,Siddharth Desai,M,,,2000-08-16 00:00:00,,6
220679,Anagha Deshpande,F,/db/PICTURES/CMS/304400/304457.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/321800/321872.png,1985-11-19 00:00:00,,6
28322,Abhijit Deshpande,M,,,1968-02-22 00:00:00,,6
28365,Anand Deshpande,M,,,1970-01-30 00:00:00,,6
1153626,Ajay Dev Goud,M,/db/PICTURES/CMS/314800/314811.jpg,,2000-02-15 00:00:00,,6
54245,Rita Dey,F,,,,,6
54114,Rumeli Dhar,F,/db/PICTURES/CMS/304500/304554.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320630.png,1983-12-09 00:00:00,,6
28067,Pankaj Dharmani,M,/db/PICTURES/CMS/109800/109862.1.jpg,,1974-09-27 00:00:00,,6
28070,Mulewa Dharmichand,M,/db/PICTURES/CMS/114400/114440.1.jpg,,1984-04-04 00:00:00,,6
290727,Rishi Dhawan,M,/db/PICTURES/CMS/314900/314991.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322600/322604.png,1990-02-19 00:00:00,,6
28235,Shikhar Dhawan,M,/db/PICTURES/CMS/302300/302373.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316524.png,1985-12-05 00:00:00,,6
28619,Gaurav Dhiman,M,/db/PICTURES/CMS/67200/67288.1.jpg,,1986-12-16 00:00:00,,6
54281,Kalyani Dhokarikar,F,/db/PICTURES/DB/082003/045885.jpg,,1971-05-09 00:00:00,,6
54246,Rajeshwari Dholakia,F,,,,,6
28081,MS Dhoni,M,/db/PICTURES/CMS/302400/302402.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319946.png,1981-07-07 00:00:00,,6
597803,Ritu Dhrub,F,,,1994-10-16 00:00:00,,6
1292498,Yash Dhull,M,/db/PICTURES/CMS/336800/336898.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/339100/339162.png,2002-11-11 00:00:00,,6
28090,Sameer Dighe,M,/db/PICTURES/CMS/302500/302530.jpg,,1968-10-08 00:00:00,,6
28092,Dilawar Hussain,M,,,1907-03-19 00:00:00,1967-08-26 00:00:00,6
53944,Preeti Dimri,F,/db/PICTURES/CMS/64500/64505.jpg,,1986-10-18 00:00:00,,6
227712,Ashok Dinda,M,/db/PICTURES/CMS/304200/304270.png,,1984-03-25 00:00:00,,6
28095,Ramesh Divecha,M,,,1927-10-18 00:00:00,2003-02-19 00:00:00,6
28107,Dilip Doshi,M,/db/PICTURES/CMS/62000/62016.1.jpg,,1947-12-22 00:00:00,,6
28114,Rahul Dravid,M,/db/PICTURES/CMS/302300/302350.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319948.png,1973-01-11 00:00:00,,6
714451,Shivam Dube,M,/db/PICTURES/CMS/356700/356768.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322700/322703.png,1993-06-26 00:00:00,,6
28118,Salim Durani,M,/db/PICTURES/CMS/302300/302354.jpg,,1934-12-11 00:00:00,2023-04-02 00:00:00,6
28120,Brij Dutta,M,,,1968-02-09 00:00:00,,6
28122,Gautam Dutta,M,,,1973-10-28 00:00:00,,6
54247,Behroze Edulji,F,,,,,6
54044,Diana Edulji,F,/db/PICTURES/CMS/304500/304538.png,,1956-01-26 00:00:00,,6
279540,Napoleon Einstein,M,/db/PICTURES/CMS/86700/86724.1.jpg,,1989-08-16 00:00:00,,6
28624,Farokh Engineer,M,/db/PICTURES/CMS/326500/326519.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/327800/327853.png,1938-02-25 00:00:00,,6
28671,Faiz Fazal,M,/db/PICTURES/CMS/187300/187319.5.jpg,,1985-09-07 00:00:00,,6
1070185,Daryl Ferrario,M,/db/PICTURES/CMS/362200/362271.1.png,,1998-05-07 00:00:00,,6
54248,Laya Francis,F,,,,,6
961179,Bharti Fulmali,F,/db/PICTURES/CMS/304200/304240.jpg,,1994-10-11 00:00:00,,6
28751,Chandrasekhar Gadkari,M,,,1928-02-03 00:00:00,1998-01-11 00:00:00,6
28754,Anshuman Gaekwad,M,/db/PICTURES/CMS/304200/304266.5.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/329800/329839.png,1952-09-23 00:00:00,,6
28755,Datta Gaekwad,M,/db/PICTURES/CMS/302300/302343.jpg,,1928-10-27 00:00:00,,6
28756,Hiralal Gaekwad,M,,,1923-08-29 00:00:00,2003-01-02 00:00:00,6
398508,Gagandeep Singh,M,,,1991-03-09 00:00:00,2009-10-09 00:00:00,6
1060380,Ruturaj Gaikwad,M,/db/PICTURES/CMS/356700/356779.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322236.png,1997-01-31 00:00:00,,6
28763,Gautam Gambhir,M,/db/PICTURES/CMS/304100/304196.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319935.png,1981-10-14 00:00:00,,6
28892,Ishan Ganda,M,/db/PICTURES/DB/032000/010302.jpg,,1981-12-30 00:00:00,,6
28770,Devang Gandhi,M,/db/PICTURES/DB/121999/008256.player.jpg,,1971-09-06 00:00:00,,6
54089,Reshma Gandhi,F,/db/PICTURES/CMS/304500/304551.jpg,,1974-12-16 00:00:00,,6
28772,Ashok Gandotra,M,,,1948-11-24 00:00:00,,6
28774,Dodda Ganesh,M,/db/PICTURES/CMS/94000/94004.1.jpg,,1973-06-30 00:00:00,,6
1161160,Ajay Gangapuram,M,,,,,6
28779,Sourav Ganguly,M,/db/PICTURES/CMS/303200/303264.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319951.png,1972-07-08 00:00:00,,6
642543,Aamir Gani,M,/db/PICTURES/CMS/179400/179473.1.jpg,,1996-08-27 00:00:00,,6
1070180,Priyam Garg,M,/db/PICTURES/CMS/309000/309082.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/339100/339155.png,2000-11-30 00:00:00,,6
28899,Harsh Gautam,M,,,1986-11-07 00:00:00,,6
1292513,Aneeshwar Gautam,M,/db/PICTURES/CMS/338200/338252.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/345000/345089.png,2003-01-16 00:00:00,,6
28792,Rohan Gavaskar,M,/db/PICTURES/CMS/302500/302578.jpg,,1976-02-20 00:00:00,,6
28794,Sunil Gavaskar,M,/db/PICTURES/CMS/246900/246933.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319952.png,1949-07-10 00:00:00,,6
709635,Rajeshwari Gayakwad,M,/db/PICTURES/CMS/304400/304473.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320629.png,1991-06-01 00:00:00,,6
28808,Rajinder Singh Ghai,M,,,1960-06-12 00:00:00,,6
28813,Karsan Ghavri,M,/db/PICTURES/CMS/326500/326570.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/329800/329840.png,1951-02-28 00:00:00,,6
28814,Jayasinghrao Ghorpade,M,,,1930-10-02 00:00:00,1978-03-29 00:00:00,6
220435,Arindam Ghosh,M,,,1986-10-19 00:00:00,,6
54251,Arunadhati Ghosh,F,,,,,6
1212830,Richa Ghosh,F,/db/PICTURES/CMS/304500/304552.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/331100/331192.png,2003-09-28 00:00:00,,6
28843,Mohammad Ghouse Baba,M,,,1978-09-06 00:00:00,,6
28821,Ghulam Ahmed,M,/db/PICTURES/CMS/302300/302340.jpg,,1922-07-04 00:00:00,1998-10-28 00:00:00,6
28829,Hejmadi Girish Rao,M,,,1975-09-18 00:00:00,,6
28830,Gnaneswara Rao,M,/db/PICTURES/CMS/360300/360399.1.png,,1984-08-25 00:00:00,,6
54249,Rekha Godbole,F,,,,,6
29018,Virbhadrasinh Gohil,M,,,1969-07-14 00:00:00,,6
28846,Raiphi Gomez,M,/db/PICTURES/CMS/293500/293575.1.jpg,,1985-10-16 00:00:00,,6
28848,Trevor Gonsalves,M,/db/PICTURES/DB/092000/016310.jpg,,1972-10-04 00:00:00,,6
317293,Manpreet Gony,M,/db/PICTURES/CMS/302500/302573.jpg,,1984-01-04 00:00:00,,6
344580,Shreyas Gopal,M,/db/PICTURES/CMS/309000/309090.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322275.png,1993-09-04 00:00:00,,6
28850,Morappakam Gopalan,M,/db/PICTURES/CMS/304900/304973.png,,1909-06-06 00:00:00,2003-12-21 00:00:00,6
28855,Chingleput Gopinath,M,/db/PICTURES/DB/072000/014257.jpg,,1930-03-01 00:00:00,,6
53932,Jhulan Goswami,F,/db/PICTURES/CMS/304500/304541.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320623.png,1982-11-25 00:00:00,,6
302579,Shreevats Goswami,M,/db/PICTURES/CMS/309000/309088.png,,1989-05-18 00:00:00,,6
424377,Krishnappa Gowtham,M,/db/PICTURES/CMS/356800/356850.1.png,,1988-10-20 00:00:00,,6
53972,Bindeshwari Goyal,F,/db/PICTURES/DB/042000/011072.jpg,,1979-06-01 00:00:00,,6
53948,Rajeshwari Goyal,F,/db/PICTURES/DB/032000/010696.jpg,,1981-12-15 00:00:00,,6
28861,Ghulam Guard,M,,,1925-12-12 00:00:00,1978-03-13 00:00:00,6
29022,Sunil Gudge,M,,,1959-12-31 00:00:00,,6
28864,Subrata Guha,M,/db/PICTURES/CMS/302300/302363.jpg,,1946-01-31 00:00:00,2003-11-05 00:00:00,6
28982,Praveen Gupta,M,/db/PICTURES/CMS/110800/110864.1.jpg,,1986-12-08 00:00:00,,6
54253,Shashi Gupta,F,,,1964-04-03 00:00:00,,6
490619,Shilpa Gupta,F,,,1987-02-24 00:00:00,,6
28878,Baloo Gupte,M,/db/PICTURES/DB/092000/015983.jpg,,1934-08-30 00:00:00,2005-07-05 00:00:00,6
28880,Subhash Gupte,M,/db/PICTURES/CMS/302300/302356.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/329800/329847.png,1929-12-11 00:00:00,2002-05-31 00:00:00,6
253795,Onkar Gurav,M,/db/PICTURES/CMS/81100/81150.1.jpg,,1988-06-29 00:00:00,,6
29040,Gurinder Singh,M,,,1966-02-17 00:00:00,,6
537124,Gurkeerat Singh Mann,M,/db/PICTURES/CMS/309000/309064.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322700/322712.png,1990-06-29 00:00:00,,6
28884,Gursharan Singh,M,/db/PICTURES/CMS/302400/302493.jpg,,1963-03-08 00:00:00,,6
1175429,Rajvardhan Hangargekar,M,/db/PICTURES/CMS/336200/336292.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/339100/339157.png,2002-11-10 00:00:00,,6
29260,Hanumant Singh,M,/db/PICTURES/CMS/68400/68477.1.jpg,,1939-03-29 00:00:00,2006-11-29 00:00:00,6
29264,Harbhajan Singh,M,/db/PICTURES/CMS/302400/302494.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319937.png,1980-07-03 00:00:00,,6
29268,Manohar Hardikar,M,,,1936-02-08 00:00:00,1995-02-04 00:00:00,6
54283,Smitha Harikrishna,F,/db/PICTURES/DB/042000/011064.jpg,,1973-10-06 00:00:00,,6
422847,Harmeet Singh,M,/db/PICTURES/CMS/148400/148408.jpg,,1992-09-07 00:00:00,,6
29391,Harminder Singh,M,/db/PICTURES/DB/042002/035780.player.jpg,,1978-01-20 00:00:00,,6
1292496,Harnoor Singh,M,/db/PICTURES/CMS/338200/338253.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/345000/345090.png,2003-01-30 00:00:00,,6
340854,Harpreet Singh,M,/db/PICTURES/CMS/314900/314906.jpg,,1991-08-11 00:00:00,,6
1081444,Harsh Tyagi,M,,,1999-12-23 00:00:00,,6
29528,Harvinder Singh,M,,,1987-04-05 00:00:00,,6
29280,Harvinder Singh,M,/db/PICTURES/CMS/53200/53213.jpg,,1977-12-23 00:00:00,,6
29288,Swapnil Hazare,M,,,1980-01-30 00:00:00,,6
29290,Vijay Hazare,M,/db/PICTURES/CMS/120300/120354.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322180.png,1915-03-11 00:00:00,2004-12-18 00:00:00,6
1119008,Shubhang Hegde,M,,,2001-03-30 00:00:00,,6
961107,Dayalan Hemalatha,F,/db/PICTURES/CMS/304300/304393.png,,1994-09-29 00:00:00,,6
29522,Hemanth Kumar,M,/db/PICTURES/CMS/70800/70893.1.jpg,,1979-12-07 00:00:00,,6
532851,Akhil Herwadkar,M,/db/PICTURES/CMS/179400/179463.1.jpg,,1994-10-31 00:00:00,,6
29297,Dattaram Hindlekar,M,/db/PICTURES/DB/122004/057124.player.jpg,,1909-01-01 00:00:00,1949-03-30 00:00:00,6
29299,Narendra Hirwani,M,/db/PICTURES/CMS/302400/302472.jpg,,1968-10-18 00:00:00,,6
497121,Deepak Hooda,M,/db/PICTURES/CMS/343200/343251.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/345000/345083.png,1995-04-19 00:00:00,,6
324522,Mohammad Hyder,M,/db/PICTURES/CMS/101400/101425.1.jpg,,1967-05-05 00:00:00,,6
29529,KC Ibrahim,M,/db/PICTURES/CMS/82000/82094.jpg,,1919-01-26 00:00:00,2007-11-12 00:00:00,6
29533,Prince Indrajitsinhji,M,,,1937-06-15 00:00:00,2011-03-12 00:00:00,6
277237,Iqbal Abdulla,M,/db/PICTURES/CMS/314900/314936.jpg,,1989-12-02 00:00:00,,6
29568,Badruddin Khan,M,,,1968-06-04 00:00:00,,6
29543,Jenni Irani,M,,,1923-08-18 00:00:00,1982-02-25 00:00:00,6
720471,Ishan Kishan,M,/db/PICTURES/CMS/329300/329345.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/331100/331165.png,1998-07-18 00:00:00,,6
54255,Susan Itticheria,F,,,,,6
642519,Shreyas Iyer,M,/db/PICTURES/CMS/309100/309198.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323000/323035.png,1994-12-06 00:00:00,,6
851403,Venkatesh Iyer,M,/db/PICTURES/CMS/328700/328712.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/337100/337187.png,1994-12-25 00:00:00,,6
29632,Ajay Jadeja,M,/db/PICTURES/CMS/302400/302487.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322177.png,1971-02-01 00:00:00,,6
234675,Ravindra Jadeja,M,/db/PICTURES/CMS/302300/302394.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316600/316600.png,1988-12-06 00:00:00,,6
29833,Deepak Jadhav,M,,,1962-10-23 00:00:00,,6
290716,Kedar Jadhav,M,/db/PICTURES/CMS/302500/302569.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323000/323031.png,1985-03-26 00:00:00,,6
29641,PD Jadhav,M,,,1980-03-05 00:00:00,,6
29835,Sanjeev Jadhav,M,,,1968-06-14 00:00:00,,6
29646,Wasim Jaffer,M,/db/PICTURES/CMS/302500/302503.jpg,,1978-02-16 00:00:00,,6
29654,Jahangir Khan,M,/db/PICTURES/DB/112004/055690.player.jpg,,1910-02-01 00:00:00,1988-07-23 00:00:00,6
29667,Laxmidas Jai,M,/db/PICTURES/DB/082004/053865.player.jpg,,1902-04-01 00:00:00,1968-01-29 00:00:00,6
53915,Anju Jain,F,/db/PICTURES/CMS/304500/304531.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320616.png,1974-08-11 00:00:00,,6
26507,Aditya Jain,M,,,1986-06-11 00:00:00,,6
29656,Anshu Jain,M,/db/PICTURES/CMS/355600/355653.1.png,,1979-11-15 00:00:00,,6
54171,Karuna Jain,F,/db/PICTURES/CMS/304400/304467.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320600/320624.png,1985-09-09 00:00:00,,6
29663,Motganhalli Jaisimha,M,/db/PICTURES/CMS/155200/155299.9.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/329800/329841.png,1939-03-03 00:00:00,1999-07-06 00:00:00,6
1151278,Yashasvi Jaiswal,M,/db/PICTURES/CMS/356800/356803.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/340300/340309.png,2001-12-28 00:00:00,,6
29674,Rustomji Jamshedji,M,,,1892-11-18 00:00:00,1976-04-05 00:00:00,6
1070187,Ayush Jamwal,M,/db/PICTURES/CMS/315100/315166.jpg,,1999-08-11 00:00:00,,6
1151275,Mohit Jangra,M,,,1999-09-27 00:00:00,,6
29810,Jaspal Singh,M,,,1968-06-06 00:00:00,2015-11-12 00:00:00,6
652359,Pankaj Jaswal,M,/db/PICTURES/CMS/314900/314997.jpg,,1995-09-20 00:00:00,,6
29830,Jaswinder Singh,M,,,1974-10-23 00:00:00,,6
398515,Gaurav Jathar,M,/db/PICTURES/CMS/112800/112806.1.jpg,,1991-01-30 00:00:00,,6
29811,Javed Alam,M,,,1976-07-14 00:00:00,,6
29762,Javed Anwar,M,/db/PICTURES/DB/102000/016944.jpg,,1978-10-08 00:00:00,,6
29813,Javed Zaman,M,,,1976-08-08 00:00:00,,6
29852,Kenia Jayantilal,M,/db/PICTURES/DB/122004/057130.player.jpg,,1948-01-13 00:00:00,,6
29706,Jitender Singh,M,,,1976-01-10 00:00:00,,6
54256,Nilima Jogalekar,F,,,1961-07-01 00:00:00,,6
29976,Joginder Sharma,M,/db/PICTURES/CMS/302100/302160.jpg,,1983-10-23 00:00:00,,6
29709,Manoj Joglekar,M,,,1973-11-01 00:00:00,,6
29712,David Johnson,M,/db/PICTURES/DB/102004/055147.player.jpg,,1971-10-16 00:00:00,,6
1081438,Jonty Sidhu,M,,,1997-12-09 00:00:00,,6
1081443,Sijomon Joseph,M,,,1997-09-28 00:00:00,,6
29721,Nana Joshi,M,,,1926-10-27 00:00:00,1987-01-08 00:00:00,6
29725,Sunil Joshi,M,/db/PICTURES/CMS/140700/140759.jpg,,1970-06-06 00:00:00,,6
